purchase_id,customer_id,pet_id,product_id,category,breed,size_category,weight_kg,age_group,age_years,allergy,health_condition,purchased_at,quantity,rating,review,is_holdout
O00100,C0019,P0027,F0197,간식,시츄,소형,2.9,성견,3.8,,,2026-04-09,1,3,다이어트 중이라 저칼로리 간식으로 골랐어요. 처음엔 잘 먹더니 물려하는지 요즘은 시큰둥해요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 무난하게 급여 중입니다.,0
O00101,C0019,P0027,F0186,간식,시츄,소형,2.9,성견,3.8,,,2026-04-12,2,5,치석 관리용으로 알아보다 샀어요. 소분하기 좋게 포장돼 있어서 편해요. 입이 짧은 시츄인데도 잘 먹어요. 효과가 좋아서 재구매 의사 있어요.,0
O00102,C0019,P0027,F0071,사료,시츄,소형,2.9,성견,3.8,,,2026-05-28,2,5,소형견이라 알갱이 작은 걸로 찾다가 발견했어요. 장이 편안한지 컨디션이 좋아 보여요. 변 색깔이랑 굳기가 딱 좋아요. 이 사료로 계속 갈 것 같아요.,0
O00103,C0019,P0027,F0164,간식,시츄,소형,2.9,성견,3.8,,,2026-06-17,1,4,한 개 주면 더 달라고 계속 쳐다봐요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 훈련용으로 계속 재구매할 것 같아요.,0
O00104,C0019,P0027,F0011,사료,시츄,소형,2.9,성견,3.8,,,2026-06-18,1,3,적응 기간엔 잘 먹었는데 점점 흥미를 잃는 것 같아요. 무난하게 급여 중입니다.,1
O00105,C0019,P0028,F0165,간식,치와와,소형,3.6,성견,1.7,,,2026-04-13,3,5,훈련용으로 쓰려고 구매했어요. 훈련할 때 반응이 확실히 좋아졌어요. 소형견이라 알갱이(크기)가 딱 맞아요. 다른 맛도 사보려고요.,0
O00106,C0019,P0028,F0064,사료,치와와,소형,3.6,성견,1.7,,,2026-05-03,1,3,기존 사료 단종돼서 급하게 대체품 찾았어요. 무난하게 먹입니다. 그럭저럭 먹이고 있어요.,0
O00107,C0019,P0028,F0048,사료,치와와,소형,3.6,성견,1.7,,,2026-05-30,1,4,수의사 추천으로 바꿔봤어요. 사료 그릇을 핥아먹을 정도로 좋아해요. 소화가 잘 되는지 방귀 냄새도 줄었어요. 입이 작은 아이라 한 번에 많이는 못 먹어요.,1
O00108,C0020,P0029,F0012,사료,래브라도리트리버,대형,25.4,시니어,13.3,,,2026-07-31,1,5,예민한 장 때문에 저자극 사료 찾던 중이었어요. 밥 시간마다 꼬리를 흔들면서 달려와요. 이빨이 약해진 나이라 부드러운 걸 좋아해요.,0
O00109,C0020,P0029,F0041,사료,래브라도리트리버,대형,25.4,시니어,13.3,,,2026-08-07,1,5,시니어 사료로 갈아탈 시기가 돼서 주문했어요. 변 상태가 훨씬 단단해졌어요. 주변 강아지 친구들에게도 추천했어요.,0
O00110,C0020,P0029,F0070,사료,래브라도리트리버,대형,25.4,시니어,13.3,,,2026-08-10,1,5,곡물 알레르기 있어서 곡물프리로 알아보다 구매했어요. 털에 윤기가 도는 게 눈에 보여요. 변 색깔이랑 굳기가 딱 좋아요. 식탐이 많은 아이라 순식간에 다 먹어요.,1
O00111,C0021,P0030,F0103,간식,보더콜리,중형,10.2,퍼피,0.8,,,2024-01-28,1,5,심심할 때 주려고 대용량으로 샀어요. 좋아하긴 하는데 먹고 나서 변이 좀 물러요. 활동량이 워낙 많아서 그런지 이 정도 양은 금방 먹어요. 효과가 좋아서 재구매 의사 있어요.,0
O00112,C0021,P0030,F0080,사료,보더콜리,중형,10.2,퍼피,0.8,,,2024-05-17,2,1,입질 심한 아이라 소화 잘되는 걸로 찾았어요. 입맛에 안 맞는지 자꾸 남겨요. 중형견이라 적당한 양인 것 같아요. 재구매 의사 없어요.,0
O00113,C0021,P0030,F0046,사료,보더콜리,중형,10.2,퍼피,0.8,,,2025-06-19,2,4,퍼피 전용으로 바꿔주려고 구매했어요. 장이 편안한지 컨디션이 좋아 보여요. 중형견이라 적당한 양인 것 같아요. 재구매 예정입니다.,0
O00114,C0021,P0030,F0167,간식,보더콜리,중형,10.2,퍼피,0.8,,,2025-10-26,3,5,크기가 적당해서 소형견도 먹기 편해요. 냄새 맡자마자 자리에 앉아서 기다려요. 이갈이 시기라 씹는 걸 좋아해요.,1
O00115,C0021,P0031,F0031,사료,웰시코기,중형,9.3,성견,4.3,,,2024-08-22,1,4,활력이 좋아진 것 같아요. 물에 불리지 않아도 잘 먹어요.,0
O00116,C0021,P0031,F0020,사료,웰시코기,중형,9.3,성견,4.3,,,2026-06-10,1,3,보통이에요. 나쁘지 않아요.,1
O00117,C0022,P0032,F0090,사료,시츄,소형,5.4,퍼피,0.8,특정 단백질 민감,,2026-07-13,1,2,소화가 잘 안 되는지 토를 몇 번 했어요. 가스가 심해진 것 같아요. 이 성분이 우리 아이한테는 안 맞나 봐요. 눈물자국이 줄어든 것 같기도 해요. 다른 사료 알아보려고요.,0
O00118,C0022,P0032,F0033,사료,시츄,소형,5.4,퍼피,0.8,특정 단백질 민감,,2026-07-16,1,3,동물병원에서 체중 관리용으로 추천받았어요. 기호성은 좋은데 변이 자주 묽게 나와서 고민이에요. 소형견이라 알갱이(크기)가 딱 맞아요.,0
O00119,C0022,P0032,F0167,간식,시츄,소형,5.4,퍼피,0.8,특정 단백질 민감,,2026-07-20,1,4,많이 먹어도 속이 편한지 컨디션이 좋아요. 편식하는 아이도 이건 잘 먹어요.,0
O00120,C0022,P0032,F0089,사료,시츄,소형,5.4,퍼피,0.8,특정 단백질 민감,,2026-08-11,3,4,리뷰 좋길래 반신반의로 시켜봤어요. 우리 아이가 정말 잘 먹어요. 이 사료로 계속 갈 것 같아요.,1
O00121,C0023,P0033,F0091,사료,비글,중형,16.7,성견,4.8,,,2025-12-30,1,5,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 그릇 비우는 속도가 달라졌어요. 편식하던 아이인데 이건 남김없이 먹어요. 주변 강아지 친구들에게도 추천했어요!!,0
O00122,C0023,P0033,F0040,사료,비글,중형,16.7,성견,4.8,,,2026-07-30,1,5,대용량으로 시켜봤어요. 냄새를 맡자마자 좋아하더라고요. 털에 윤기가 도는 게 눈에 보여요.,1
O00123,C0024,P0034,F0159,간식,진돗개,대형,38.7,성견,2.5,소고기 알레르기,,2026-01-15,1,4,산책 보상용으로 구매했어요. 냄새는 좋아하는데 크기가 커서 나눠줘야 해요. 대형견이라 그런지 양이 금방 줄어요. 강아지들 사이에서 인기템이에요.,1
O00124,C0025,P0035,F0016,사료,토이푸들,소형,3.2,성견,1.6,,,2025-10-21,2,5,대형견이라 그런지 사료값이 만만치 않아서 가성비 좋은 걸로 골랐어요. 소화가 잘 되는지 방귀 냄새도 줄었어요. 편식하던 아이인데 이건 남김없이 먹어요. 재구매 예정입니다.,0
O00125,C0025,P0035,F0049,사료,토이푸들,소형,3.2,성견,1.6,,,2025-11-02,1,4,첫 사료라 고민 많이 하다가 골랐어요. 물에 불리지 않아도 잘 먹어요. 우리 아이가 정말 잘 먹어요. 강력 추천해요.,0
O00126,C0025,P0035,F0019,사료,토이푸들,소형,3.2,성견,1.6,,,2026-07-18,5,5,동물병원에서 체중 관리용으로 추천받았어요. 맛은 있나 본데 변 냄새가 너무 독해졌어요. 효과가 좋아서 재구매 의사 있어요.,0
O00127,C0025,P0035,F0069,사료,토이푸들,소형,3.2,성견,1.6,,,2026-08-03,1,5,대형견이라 그런지 사료값이 만만치 않아서 가성비 좋은 걸로 골랐어요. 냄새를 맡자마자 좋아하더라고요. 변 색깔이랑 굳기가 딱 좋아요. 재구매 예정입니다~,1
O00128,C0025,P0036,F0117,간식,진돗개,대형,35.8,성견,4.9,,,2026-01-20,1,3,장난감 대신 씹을 거리로 골랐어요. 좋아하긴 하는데 며칠 먹이니 살짝 가려워하는 것 같아요. 그냥저냥 주고 있어요.,0
O00129,C0025,P0036,F0168,간식,진돗개,대형,35.8,성견,4.9,,,2026-06-25,1,5,소형견용 작은 사이즈로 찾다가 발견했어요. 손에 들자마자 꼬리 흔들며 달려와요. 훈련용으로 계속 재구매할 것 같아요ㅜㅜ,0
O00130,C0025,P0036,F0085,사료,진돗개,대형,35.8,성견,4.9,,,2026-07-12,1,5,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 그릇 비우는 속도가 달라졌어요. 대형견이라 그런지 양이 금방 줄어요. 효과가 좋아서 재구매 의사 있어요.,0
O00131,C0025,P0036,F0006,사료,진돗개,대형,35.8,성견,4.9,,,2026-08-04,1,4,첫 사료라 고민 많이 하다가 골랐어요. 장이 편안한지 컨디션이 좋아 보여요. 사료 그릇을 핥아먹을 정도로 좋아해요. 진돗개 특유의 경계심 때문에 새 제품 적응이 오래 걸렸는데 지금은 잘 먹어요.,1
O00132,C0026,P0037,F0171,간식,포메라니안,소형,5.0,성견,5.1,소고기 알레르기,,2024-05-24,1,4,퍼피용 부드러운 간식 찾던 중이었어요. 너무 딱딱하지 않아서 노령견도 잘 씹어요. 크기가 적당해서 소형견도 먹기 편해요. 포메라니안 특유로 소식하는 편이라 그런지 조금씩 남겨요. 다른 맛도 사보려고요.,0
O00133,C0026,P0037,F0011,사료,포메라니안,소형,5.0,성견,5.1,소고기 알레르기,,2026-04-02,1,4,수의사 추천으로 바꿔봤어요. 활력이 좋아진 것 같아요. 밥 시간마다 꼬리를 흔들면서 달려와요. 주변 강아지 친구들에게도 추천했어요~,1
O00134,C0027,P0038,F0016,사료,비글,중형,12.7,시니어,10.1,,,2026-07-09,1,5,변 상태가 훨씬 단단해졌어요.,0
O00135,C0027,P0038,F0069,사료,비글,중형,12.7,시니어,10.1,,,2026-08-02,1,5,대용량으로 시켜봤어요. 변 상태가 훨씬 단단해졌어요. 편식하던 아이인데 이건 남김없이 먹어요. 중형견이라 적당한 양인 것 같아요. 강력 추천해요.,1
O00136,C0028,P0039,F0155,간식,비숑프리제,소형,3.4,시니어,12.8,특정 단백질 민감,,2025-09-16,2,1,생각보다 딱딱해서 이빨 약한 아이는 힘들어해요. 간식 먹고 나서 변이 물러졌어요. 이 간식 성분이 우리 아이한테는 안 맞는 것 같아요. 하얀 털 관리 때문에 저알러지 제품을 찾았는데 잘 맞아요~,0
O00137,C0028,P0039,F0172,간식,비숑프리제,소형,3.4,시니어,12.8,특정 단백질 민감,,2025-12-09,1,3,미용 보상용으로 하나 사봤어요. 무난하게 주고 있어요. 이빨이 약해진 나이라 부드러운 걸 좋아해요.,0
O00138,C0028,P0039,F0040,사료,비숑프리제,소형,3.4,시니어,12.8,특정 단백질 민감,,2026-01-14,2,4,잘 먹는데 사료 냄새가 집안에 좀 남아요. 노령견이라 소화가 잘 되는지 걱정했는데 다행히 괜찮아요.,0
O00139,C0028,P0039,F0054,사료,비숑프리제,소형,3.4,시니어,12.8,특정 단백질 민감,,2026-02-23,1,3,잘 먹는 편인데 가끔 토를 해서 지켜보고 있어요. 무난하게 급여 중입니다.,0
O00140,C0028,P0039,F0005,사료,비숑프리제,소형,3.4,시니어,12.8,특정 단백질 민감,,2026-03-28,3,3,입질 심한 아이라 소화 잘되는 걸로 찾았어요. 냄새 맡고 좋아하긴 하는데 이상하게 살은 안 쪄요. 그럭저럭 먹이고 있어요.,0
O00141,C0028,P0039,F0094,사료,비숑프리제,소형,3.4,시니어,12.8,특정 단백질 민감,,2026-06-03,2,5,리뷰 좋길래 반신반의로 시켜봤어요. 털에 윤기가 도는 게 눈에 보여요. 그릇 비우는 속도가 달라졌어요. 이 사료로 계속 갈 것 같아요.,0
O00142,C0028,P0039,F0200,간식,비숑프리제,소형,3.4,시니어,12.8,특정 단백질 민감,,2026-06-14,1,5,새로운 맛 궁금해서 시켜봤어요. 많이 먹어도 속이 편한지 컨디션이 좋아요. 손에 들자마자 꼬리 흔들며 달려와요. 노령견이라 소화가 잘 되는지 걱정했는데 다행히 괜찮아요ㅜㅜ,0
O00143,C0028,P0039,F0083,사료,비숑프리제,소형,3.4,시니어,12.8,특정 단백질 민감,,2026-06-19,1,5,예민한 장 때문에 저자극 사료 찾던 중이었어요. 밥 시간마다 꼬리를 흔들면서 달려와요. 효과가 좋아서 재구매 의사 있어요.,1
O00144,C0029,P0040,F0070,사료,셰퍼드,대형,39.2,성견,1.3,,,2026-03-02,1,4,퍼피 전용으로 바꿔주려고 구매했어요. 가격은 좀 있는데 그만큼 잘 먹어서 만족해요. 강력 추천해요.,0
O00145,C0029,P0040,F0061,사료,셰퍼드,대형,39.2,성견,1.3,,,2026-04-06,1,4,소형견이라 알갱이 작은 걸로 찾다가 발견했어요. 장이 편안한지 컨디션이 좋아 보여요. 냄새를 맡자마자 좋아하더라고요. 재구매 예정입니다.,0
O00146,C0029,P0040,F0072,사료,셰퍼드,대형,39.2,성견,1.3,,,2026-06-14,2,4,시니어 사료로 갈아탈 시기가 돼서 주문했어요. 잘 먹기는 하는데 변이 좀 무르게 나와요. 주변 강아지 친구들에게도 추천했어요.,0
O00147,C0029,P0040,F0074,사료,셰퍼드,대형,39.2,성견,1.3,,,2026-07-14,1,2,양은 적당한데 곡물이 들어있어서 우리 아이한테는 살짝 안 맞았어요. 활동량 많은 대형견이라 이 정도는 순식간에 먹어요. 환불 문의했어요.,0
O00148,C0029,P0040,F0127,간식,셰퍼드,대형,39.2,성견,1.3,,,2026-08-10,1,3,이빨 약한 노령견용으로 부드러운 걸 찾았어요. 처음엔 잘 먹더니 물려하는지 요즘은 시큰둥해요. 무난하게 급여 중입니다ㅜㅜ,0
O00149,C0029,P0040,F0006,사료,셰퍼드,대형,39.2,성견,1.3,,,2026-08-11,3,4,"기존 사료 단종돼서 급하게 대체품 찾았어요. 처음엔 잘 먹더니 요즘은 시들해요, 그래도 소화는 잘 되는 것 같아요. 덩치가 커서 그런지 먹는 양도 많아요. 이 사료로 계속 갈 것 같아요.",1
O00150,C0030,P0041,F0118,간식,말티즈,소형,2.6,성견,4.9,,피부가 예민함,2025-07-22,2,4,잘 씹어 먹긴 하는데 양이 너무 적어서 금방 없어져요. 피부가 예민한 아이라 성분표를 꼼꼼히 봤는데 자극 없이 잘 맞았어요. 다른 맛도 사보려고요ㅎㅎ,0
O00151,C0030,P0041,F0048,사료,말티즈,소형,2.6,성견,4.9,,피부가 예민함,2025-08-06,2,1,곡물 알레르기 있어서 곡물프리로 알아보다 구매했어요. 적응 기간엔 잘 먹었는데 점점 흥미를 잃는 것 같아요. 재구매 의사 없어요.,0
O00152,C0030,P0041,F0163,간식,말티즈,소형,2.6,성견,4.9,,피부가 예민함,2025-09-12,1,1,산책 보상용으로 구매했어요. 냄새는 좋아하는데 막상 안 먹어요. 재구매 의사는 없어요.,0
O00153,C0030,P0041,F0160,간식,말티즈,소형,2.6,성견,4.9,,피부가 예민함,2025-10-18,1,4,미용 보상용으로 하나 사봤어요. 치석 제거 효과가 있는지 이빨이 깨끗해졌어요.,0
O00154,C0030,P0041,F0139,간식,말티즈,소형,2.6,성견,4.9,,피부가 예민함,2026-01-29,3,1,잘 먹긴 하는데 너무 딱딱해서 걱정돼요. 피부가 예민한 아이라 성분표를 꼼꼼히 봤는데 자극 없이 잘 맞았어요. 다른 브랜드로 바꿔보려고요~,0
O00155,C0030,P0041,F0025,사료,말티즈,소형,2.6,성견,4.9,,피부가 예민함,2026-07-01,2,2,처음엔 좀 먹더니 며칠 지나니 안 먹으려고 해요. 설사를 해서 바로 끊었어요. 피부가 예민한 아이라 성분표를 꼼꼼히 봤는데 자극 없이 잘 맞았어요.,1
O00156,C0030,P0042,F0093,사료,요크셔테리어,소형,3.9,성견,3.5,,,2025-10-14,1,4,대형견이라 그런지 사료값이 만만치 않아서 가성비 좋은 걸로 골랐어요. 변 색깔이랑 굳기가 딱 좋아요. 우리 아이가 정말 잘 먹어요. 재구매 예정입니다~,0
O00157,C0030,P0042,F0035,사료,요크셔테리어,소형,3.9,성견,3.5,,,2025-11-27,1,3,수의사 추천으로 바꿔봤어요. 기호성은 최고인데 며칠 먹이니 살짝 가려워하더라고요. 무난하게 급여 중입니다.,0
O00158,C0030,P0042,F0078,사료,요크셔테리어,소형,3.9,성견,3.5,,,2025-12-20,2,4,퍼피 전용으로 바꿔주려고 구매했어요. 사료 그릇을 핥아먹을 정도로 좋아해요. 효과가 좋아서 재구매 의사 있어요.,0
O00159,C0030,P0042,F0060,사료,요크셔테리어,소형,3.9,성견,3.5,,,2026-05-12,2,4,입질 심한 아이라 소화 잘되는 걸로 찾았어요. 잘 먹는 편인데 가끔 토를 해서 지켜보고 있어요. 소형견 특유의 예민한 장인데도 탈 없이 잘 먹어요. 이 사료로 계속 갈 것 같아요.,0
O00160,C0030,P0042,F0074,사료,요크셔테리어,소형,3.9,성견,3.5,,,2026-06-08,1,4,예민한 장 때문에 저자극 사료 찾던 중이었어요. 물에 불리지 않아도 잘 먹어요. 활력이 좋아진 것 같아요. 주변 강아지 친구들에게도 추천했어요.,0
O00161,C0030,P0042,F0187,간식,요크셔테리어,소형,3.9,성견,3.5,,,2026-07-15,1,3,훈련용으로 쓰려고 구매했어요. 잘 먹는데 부스러기가 너무 많이 떨어져요. 소형견이라 알갱이(크기)가 딱 맞아요. 그냥저냥 주고 있어요.,1
O00162,C0031,P0043,F0032,사료,보더콜리,중형,16.6,성견,4.3,,,2026-06-29,1,4,기존 사료 단종돼서 급하게 대체품 찾았어요. 소화가 잘 되는지 방귀 냄새도 줄었어요. 활동량이 있는 편이라 이 정도는 금방 먹어요. 강력 추천해요.,0
O00163,C0031,P0043,F0125,간식,보더콜리,중형,16.6,성견,4.3,,,2026-07-02,2,3,퍼피용 부드러운 간식 찾던 중이었어요. 나쁘지 않아요. 무난하게 급여 중입니다.,0
O00164,C0031,P0043,F0106,간식,보더콜리,중형,16.6,성견,4.3,,,2026-07-22,1,3,치석 관리용으로 알아보다 샀어요. 맛있게는 먹는데 가격이 좀 부담돼요. 그냥저냥 주고 있어요!!,0
O00165,C0031,P0043,F0007,사료,보더콜리,중형,16.6,성견,4.3,,,2026-07-25,1,5,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 맛은 있나 본데 변 냄새가 너무 독해졌어요. 활동량이 있는 편이라 이 정도는 금방 먹어요.,0
